TimeStamp,Market,CcyPair,Bid,BidSize,Ask,AskSize
110925.4245,FxPrime,EURGBP,0.92575,2400000,0.92595,1000000
110925.4245,FxPrime,USDCAD,1.0943,100000,1.0945,900000
110925.4245,FxPrime,AUDUSD,0.8698,200000,0.86995,9000000
110925.4245,FxPrime,EURCHF,1.51265,3000000,1.5128,300000
110925.4245,FxPrime,EURJPY,131.1,150000,131.13,1000000
110925.4245,FxPrime,NZDUSD,0.7169,1200000,0.7173,1000000
110925.4245,FxPrime,USDCHF,1.03195,2000000,1.0321,400000
110925.4245,FxPrime,USDJPY,89.45,700000,89.47,500000
110925.4245,eCurrencies,EURUSD,1.46855,1900000,1.4688,1000000
110925.4245,eCurrencies,GBPUSD,1.5892,1000000,1.5896,357320
110925.4245,eCurrencies,EURGBP,0.9257,1000000,0.926,1000000
110925.4245,eCurrencies,USDCAD,1.0941,1000000,1.0945,990000
110925.4245,eCurrencies,AUDUSD,0.8697,1620000,0.87,1000000
110925.4245,eCurrencies,EURCHF,1.5126,1000000,1.5129,1000000
110925.4245,eCurrencies,EURJPY,131.09,1000000,131.14,1000000
110925.4245,eCurrencies,NZDUSD,0.7169,1000000,0.7173,1000000
110941.05,eCurrencies,USDCHF,1.0318,328690,1.03205,1000000
110941.05,eCurrencies,USDJPY,89.44,1010000,89.47,1500000
110941.05,FxMart,EURUSD,1.4685,100000,1.46885,50000
110941.05,FxMart,GBPUSD,1.5892,800000,1.5903,1000000
110941.05,FxMart,EURGBP,0.9254,1000000,0.926,1300000
110941.05,FxMart,USDCAD,1.09375,1000000,1.0949,1000000
110941.05,FxMart,AUDUSD,0.8697,1000000,0.8702,1000000
110941.05,FxMart,EURCHF,1.5118,1000000,1.51285,200000
110941.05,FxMart,EURJPY,131.09,100000,131.18,1000000
110941.05,FxMart,NZDUSD,0.71675,500000,0.7177,1000000
110941.05,FxMart,USDCHF,1.0315,1000000,1.03215,500000
110941.05,FxMart,USDJPY,89.44,500000,89.48,1000000
111019.1775,AutoFx,EURUSD,1.4684,3000000,1.4688,2000000
111019.1775,AutoFx,GBPUSD,1.5895,3000000,1.5896,1000000
111019.1775,AutoFx,EURGBP,0.9258,1000000,0.92595,1000000
111019.1775,AutoFx,USDCAD,1.0943,2000000,1.0945,4000000
111019.1775,AutoFx,AUDUSD,0.8698,1000000,0.8699,9000000
111019.1775,AutoFx,EURCHF,1.5115,1000000,1.5222,9000000
111019.1775,AutoFx,EURJPY,0,0,0,0
111019.1775,AutoFx,NZDUSD,0.7169,1000000,0.717,4000000
111019.1775,AutoFx,USDCHF,1.0313,3000000,1.0325,1000000
111019.1775,AutoFx,USDJPY,89.44,2000000,89.47,2000000
111019.1775,EasyFx,EURUSD,1.4686,2000000,1.4687,4000000
111019.1775,EasyFx,GBPUSD,1.5891,3000000,1.5896,1000000
111019.1775,EasyFx,EURGBP,0.9257,2000000,0.926,2000000
111019.1775,EasyFx,USDCAD,1.0942,2000000,1.0945,2000000
111019.1775,EasyFx,AUDUSD,0.8697,6000000,0.87,1000000
111019.1775,EasyFx,EURCHF,1.5127,3000000,1.5128,2000000
111019.1775,EasyFx,EURJPY,131.1,1000000,131.13,3000000
111019.1775,EasyFx,NZDUSD,0.7165,1000000,0.7177,1000000
111019.1775,EasyFx,USDCHF,1.0319,8000000,1.032,1000000
111034.803,EasyFx,USDJPY,89.45,15000000,89.46,1000000
111050.4285,FxPrime,EURUSD,1.46865,369387,1.4687,1338755
111050.4285,FxPrime,GBPUSD,1.5893,1000000,1.5896,100000
111050.4285,FxPrime,EURGBP,0.92575,2400000,0.92595,1000000
111050.4285,FxPrime,USDCAD,1.09425,2000000,1.0944,3200000
111050.4285,FxPrime,AUDUSD,0.8698,200000,0.86995,9000000
111050.4285,FxPrime,EURCHF,1.51265,3000000,1.5128,300000
111050.4285,FxPrime,EURJPY,131.1,150000,131.13,1000000
111050.4285,FxPrime,NZDUSD,0.7169,1200000,0.7173,1000000
111050.4285,FxPrime,USDCHF,1.03185,9000000,1.03195,376149
111050.4285,FxPrime,USDJPY,89.45,400000,89.46,400000
111050.4285,eCurrencies,EURUSD,1.46855,1900000,1.4688,500000
111050.4285,eCurrencies,GBPUSD,1.5893,500000,1.5896,357320
111050.4285,eCurrencies,EURGBP,0.9257,1000000,0.926,1000000
111050.4285,eCurrencies,USDCAD,1.0941,1000000,1.0945,880000
111050.4285,eCurrencies,AUDUSD,0.8697,1440000,0.87,1000000
111050.4285,eCurrencies,EURCHF,1.5126,1000000,1.5129,1000000
111050.4285,eCurrencies,EURJPY,131.09,1000000,131.14,1000000
111050.4285,eCurrencies,NZDUSD,0.7169,1000000,0.7173,1000000
111050.4285,eCurrencies,USDCHF,1.0318,328690,1.03205,1000000
111050.4285,eCurrencies,USDJPY,89.44,1010000,89.47,1500000
111050.4285,FxMart,EURUSD,1.4684,500000,1.46885,50000
111066.054,FxMart,GBPUSD,1.5894,1300000,1.5903,1000000
111066.054,FxMart,EURGBP,0.9254,1000000,0.926,1300000
111066.054,FxMart,USDCAD,1.09375,1000000,1.0949,1000000
111066.054,FxMart,AUDUSD,0.8697,1000000,0.8702,1000000
111066.054,FxMart,EURCHF,1.5118,1000000,1.51285,200000
111066.054,FxMart,EURJPY,131.09,100000,131.18,1000000
111066.054,FxMart,NZDUSD,0.71675,500000,0.7177,1000000
111066.054,FxMart,USDCHF,1.0315,1000000,1.03215,500000
111066.054,FxMart,USDJPY,89.44,500000,89.48,1000000
111128.556,AutoFx,EURUSD,1.4684,2000000,1.4688,2000000
111128.556,AutoFx,GBPUSD,1.5895,4000000,1.5897,4000000
111128.556,AutoFx,EURGBP,0.9258,1000000,0.92595,2000000
111128.556,AutoFx,USDCAD,1.0943,2000000,1.0945,4000000
111128.556,AutoFx,AUDUSD,0.8698,1000000,0.8699,9000000
111128.556,AutoFx,EURCHF,1.5115,1000000,1.5222,9000000
111128.556,AutoFx,EURJPY,0,0,0,0
111128.556,AutoFx,NZDUSD,0.7169,1000000,0.717,4000000
111128.556,AutoFx,USDCHF,1.0313,3000000,1.0323,2000000
111128.556,AutoFx,USDJPY,89.44,2000000,89.47,2000000
111128.556,EasyFx,EURUSD,1.4686,2000000,1.4687,4000000
111144.1815,EasyFx,GBPUSD,1.5891,3000000,1.5896,1000000
111144.1815,EasyFx,EURGBP,0.9257,2000000,0.926,2000000
111144.1815,EasyFx,USDCAD,1.0942,2000000,1.0945,2000000
111144.1815,EasyFx,AUDUSD,0.8697,6000000,0.87,1000000
111144.1815,EasyFx,EURCHF,1.5127,3000000,1.5128,2000000
111144.1815,EasyFx,EURJPY,131.1,1000000,131.13,3000000
111144.1815,EasyFx,NZDUSD,0.7165,1000000,0.7177,1000000
111144.1815,EasyFx,USDCHF,1.0319,8000000,1.032,1000000
111144.1815,EasyFx,USDJPY,89.45,15000000,89.46,1000000
111144.1815,FxPrime,EURUSD,1.46865,369387,1.4687,838755
111144.1815,FxPrime,GBPUSD,1.5893,1250000,1.5896,100000
111144.1815,FxPrime,EURGBP,0.9258,1000000,0.926,1900000
111144.1815,FxPrime,USDCAD,1.09425,2000000,1.0944,3000000
111144.1815,FxPrime,AUDUSD,0.8698,200000,0.86995,9000000
111144.1815,FxPrime,EURCHF,1.51265,3000000,1.5128,300000
111144.1815,FxPrime,EURJPY,131.1,150000,131.13,1000000
111144.1815,FxPrime,NZDUSD,0.7169,1200000,0.7173,1000000
111144.1815,FxPrime,USDCHF,1.03185,9000000,1.03195,376149
111144.1815,FxPrime,USDJPY,89.45,1100000,89.46,400000
111144.1815,eCurrencies,EURUSD,1.46855,1900000,1.4688,500000
111144.1815,eCurrencies,GBPUSD,1.58945,1000000,1.58965,300000
111144.1815,eCurrencies,EURGBP,0.9257,1000000,0.926,1000000
111144.1815,eCurrencies,USDCAD,1.0941,1000000,1.0945,880000
111144.1815,eCurrencies,AUDUSD,0.8697,1440000,0.87,1000000
111159.807,eCurrencies,EURCHF,1.5126,1000000,1.5129,1000000
111159.807,eCurrencies,EURJPY,131.09,1000000,131.14,1000000
111159.807,eCurrencies,NZDUSD,0.7169,1000000,0.7173,1000000
111159.807,eCurrencies,USDCHF,1.0318,328690,1.03205,1000000
111159.807,eCurrencies,USDJPY,89.44,920000,89.47,1500000
111159.807,FxMart,EURUSD,1.4684,500000,1.46885,50000
111159.807,FxMart,GBPUSD,1.5894,1300000,1.5903,1000000
111159.807,FxMart,EURGBP,0.9254,1000000,0.926,1300000
111159.807,FxMart,USDCAD,1.09375,1000000,1.0949,1000000
111159.807,FxMart,AUDUSD,0.8697,1000000,0.8702,1000000
111159.807,FxMart,EURCHF,1.5118,1000000,1.51285,200000
111159.807,FxMart,EURJPY,131.09,100000,131.18,1000000
111159.807,FxMart,NZDUSD,0.71675,500000,0.7177,1000000
111159.807,FxMart,USDCHF,1.0315,1000000,1.03215,500000
111159.807,FxMart,USDJPY,89.44,500000,89.48,1000000
111237.9345,AutoFx,EURUSD,1.4684,2000000,1.4688,2000000
111237.9345,AutoFx,GBPUSD,1.5895,4000000,1.5897,4000000
111237.9345,AutoFx,EURGBP,0.9258,1000000,0.92595,2000000
111237.9345,AutoFx,USDCAD,1.0943,2000000,1.0945,4000000
111237.9345,AutoFx,AUDUSD,0.8698,1000000,0.8699,9000000
111237.9345,AutoFx,EURCHF,1.5115,1000000,1.5222,9000000
111253.56,AutoFx,EURJPY,0,0,0,0
111253.56,AutoFx,NZDUSD,0.7169,1000000,0.717,4000000
111253.56,AutoFx,USDCHF,1.0313,3000000,1.0323,2000000
111253.56,AutoFx,USDJPY,89.44,2000000,89.47,2000000
111253.56,EasyFx,EURUSD,1.4686,2000000,1.4687,4000000
111253.56,EasyFx,GBPUSD,1.5891,3000000,1.5896,1000000
111253.56,EasyFx,EURGBP,0.9257,2000000,0.926,2000000
111253.56,EasyFx,USDCAD,1.0942,2000000,1.0945,2000000
111253.56,EasyFx,AUDUSD,0.8697,6000000,0.87,1000000
111253.56,EasyFx,EURCHF,1.5127,3000000,1.5128,2000000
111253.56,EasyFx,EURJPY,131.1,1000000,131.13,3000000
111253.56,EasyFx,NZDUSD,0.7165,1000000,0.7177,1000000
111253.56,EasyFx,USDCHF,1.0319,8000000,1.032,1000000
111253.56,EasyFx,USDJPY,89.45,15000000,89.46,1000000
111253.56,FxPrime,EURUSD,1.4686,1630613,1.46875,5000000
111253.56,FxPrime,GBPUSD,1.58945,3100000,1.5897,500000
111253.56,FxPrime,EURGBP,0.9258,1000000,0.92595,1000000
111253.56,FxPrime,USDCAD,1.09425,2000000,1.0944,3500000
111253.56,FxPrime,AUDUSD,0.8698,200000,0.86995,9000000
111253.56,FxPrime,EURCHF,1.51265,3000000,1.5128,300000
111253.56,FxPrime,EURJPY,131.1,150000,131.13,1000000
111269.1855,FxPrime,NZDUSD,0.7169,1200000,0.7173,1000000
111269.1855,FxPrime,USDCHF,1.03185,9000000,1.03195,376149
111269.1855,FxPrime,USDJPY,89.45,1100000,89.46,400000
111269.1855,eCurrencies,EURUSD,1.46855,900000,1.4687,1000000
111269.1855,eCurrencies,GBPUSD,1.58945,1000000,1.58965,300000
111269.1855,eCurrencies,EURGBP,0.9257,1000000,0.926,1000000
111269.1855,eCurrencies,USDCAD,1.0941,1000000,1.09445,1000000
111269.1855,eCurrencies,AUDUSD,0.8697,1320000,0.87,1000000
111269.1855,eCurrencies,EURCHF,1.5126,1000000,1.5129,1000000
111269.1855,eCurrencies,EURJPY,131.09,1000000,131.14,1000000
111269.1855,eCurrencies,NZDUSD,0.7169,1000000,0.7173,1000000
111269.1855,eCurrencies,USDCHF,1.0318,328690,1.03205,1000000
111269.1855,eCurrencies,USDJPY,89.44,920000,89.47,1500000
111269.1855,FxMart,EURUSD,1.4685,100000,1.46885,50000
111269.1855,FxMart,GBPUSD,1.5894,1300000,1.5903,1000000
111269.1855,FxMart,EURGBP,0.9254,1000000,0.926,1300000
111269.1855,FxMart,USDCAD,1.09375,1000000,1.0949,1000000
111269.1855,FxMart,AUDUSD,0.8697,1000000,0.8702,1000000
111269.1855,FxMart,EURCHF,1.5118,1000000,1.51285,200000
111269.1855,FxMart,EURJPY,131.09,100000,131.18,1000000
111269.1855,FxMart,NZDUSD,0.71675,500000,0.7177,1000000
111269.1855,FxMart,USDCHF,1.0315,1000000,1.03215,500000
111269.1855,FxMart,USDJPY,89.44,500000,89.48,1000000
111347.313,AutoFx,EURUSD,1.4684,2000000,1.4688,2000000
111347.313,AutoFx,GBPUSD,1.5895,4000000,1.5897,4000000
111347.313,AutoFx,EURGBP,0.9258,1000000,0.92595,2000000
111347.313,AutoFx,USDCAD,1.0943,2000000,1.0945,4000000
111347.313,AutoFx,AUDUSD,0.8698,1000000,0.8699,9000000
111347.313,AutoFx,EURCHF,1.5115,1000000,1.5222,9000000
111347.313,AutoFx,EURJPY,0,0,0,0
111347.313,AutoFx,NZDUSD,0.7169,1000000,0.717,4000000
111347.313,AutoFx,USDCHF,1.0313,3000000,1.0323,2000000
111347.313,AutoFx,USDJPY,89.44,2000000,89.47,2000000
111347.313,EasyFx,EURUSD,1.4686,2000000,1.4687,4000000
111347.313,EasyFx,GBPUSD,1.5891,3000000,1.5896,1000000
111347.313,EasyFx,EURGBP,0.9257,2000000,0.926,2000000
111362.9385,EasyFx,USDCAD,1.0942,2000000,1.0945,2000000
111362.9385,EasyFx,AUDUSD,0.8697,6000000,0.87,1000000
111362.9385,EasyFx,EURCHF,1.5127,3000000,1.5128,2000000
111362.9385,EasyFx,EURJPY,131.1,1000000,131.13,3000000
111362.9385,EasyFx,NZDUSD,0.7165,1000000,0.7177,1000000
111362.9385,EasyFx,USDCHF,1.0319,8000000,1.032,1000000
111362.9385,EasyFx,USDJPY,89.45,15000000,89.46,1000000
111362.9385,FxPrime,EURUSD,1.4686,1630613,1.46875,5000000
111362.9385,FxPrime,GBPUSD,1.58945,4100000,1.5897,500000
111362.9385,FxPrime,EURGBP,0.9258,1000000,0.92595,1000000
111362.9385,FxPrime,USDCAD,1.09425,2000000,1.0944,3500000
111362.9385,FxPrime,AUDUSD,0.8698,200000,0.86995,9000000
111362.9385,FxPrime,EURCHF,1.51265,3000000,1.5128,300000
111362.9385,FxPrime,EURJPY,131.1,150000,131.13,1000000
111362.9385,FxPrime,NZDUSD,0.7169,1200000,0.7173,1000000
111362.9385,FxPrime,USDCHF,1.03185,9000000,1.03195,376149
111362.9385,FxPrime,USDJPY,89.45,1100000,89.46,400000
111362.9385,eCurrencies,EURUSD,1.46855,900000,1.4687,1000000
111362.9385,eCurrencies,GBPUSD,1.5894,1000000,1.58965,340000
111362.9385,eCurrencies,EURGBP,0.9257,1000000,0.926,1000000
111362.9385,eCurrencies,USDCAD,1.0941,1000000,1.0945,500000
111362.9385,eCurrencies,AUDUSD,0.8697,1320000,0.87,1000000
111362.9385,eCurrencies,EURCHF,1.5126,1000000,1.5129,1000000
111362.9385,eCurrencies,EURJPY,131.09,1000000,131.14,1000000
111378.564,eCurrencies,NZDUSD,0.7169,1000000,0.7173,1000000
111378.564,eCurrencies,USDCHF,1.0318,328690,1.03205,1000000
111378.564,eCurrencies,USDJPY,89.44,840000,89.47,1500000
111378.564,FxMart,EURUSD,1.4685,100000,1.46885,50000
111378.564,FxMart,GBPUSD,1.5895,1300000,1.5903,1000000
111378.564,FxMart,EURGBP,0.9254,1000000,0.926,1300000
111378.564,FxMart,USDCAD,1.09375,1000000,1.0949,1000000
111378.564,FxMart,AUDUSD,0.8697,1000000,0.8702,1000000
111378.564,FxMart,EURCHF,1.5118,1000000,1.51285,200000
111378.564,FxMart,EURJPY,131.09,100000,131.18,1000000
111378.564,FxMart,NZDUSD,0.71675,500000,0.7177,1000000
111378.564,FxMart,USDCHF,1.0315,1000000,1.03215,500000
111378.564,FxMart,USDJPY,89.44,500000,89.48,1000000
111456.6915,AutoFx,EURUSD,1.4684,3000000,1.4688,1000000
111456.6915,AutoFx,GBPUSD,1.5895,4000000,1.5897,3000000
111456.6915,AutoFx,EURGBP,0.9258,1000000,0.9259,1000000
111456.6915,AutoFx,USDCAD,1.0943,2000000,1.0945,5000000
111456.6915,AutoFx,AUDUSD,0.8698,1000000,0.8699,9000000
111456.6915,AutoFx,EURCHF,1.5115,1000000,1.5222,9000000
111456.6915,AutoFx,EURJPY,0,0,0,0
111456.6915,AutoFx,NZDUSD,0.7169,1000000,0.717,4000000
111456.6915,AutoFx,USDCHF,1.0313,3000000,1.0323,2000000
111456.6915,AutoFx,USDJPY,89.44,2000000,89.47,2000000
111456.6915,EasyFx,EURUSD,1.4686,1000000,1.4687,6000000
111456.6915,EasyFx,GBPUSD,1.5893,2000000,1.5897,1000000
111456.6915,EasyFx,EURGBP,0.9257,1000000,0.926,3000000
111456.6915,EasyFx,USDCAD,1.0942,2000000,1.0945,2000000
111472.317,EasyFx,AUDUSD,0.8697,7000000,0.87,1000000
111472.317,EasyFx,EURCHF,1.5127,3000000,1.5128,3000000
111472.317,EasyFx,EURJPY,131.1,1000000,131.13,3000000
111472.317,EasyFx,NZDUSD,0.7165,1000000,0.7177,1000000
111472.317,EasyFx,USDCHF,1.0319,8000000,1.032,1000000
111472.317,EasyFx,USDJPY,89.45,15000000,89.46,1000000
111472.317,FxPrime,EURUSD,1.4686,1630613,1.46875,5000000
111472.317,FxPrime,GBPUSD,1.58945,4100000,1.5897,500000
111472.317,FxPrime,EURGBP,0.9258,1000000,0.92595,1000000
111472.317,FxPrime,USDCAD,1.09425,2000000,1.0944,3500000
111472.317,FxPrime,AUDUSD,0.8698,300000,0.86995,9000000
111472.317,FxPrime,EURCHF,1.51265,3000000,1.5128,300000
111472.317,FxPrime,EURJPY,131.1,150000,131.13,1000000
111472.317,FxPrime,NZDUSD,0.7169,1200000,0.7173,1000000
111472.317,FxPrime,USDCHF,1.03185,9000000,1.03195,376149
111472.317,FxPrime,USDJPY,89.45,1100000,89.46,400000
111472.317,eCurrencies,EURUSD,1.46855,900000,1.4688,1000000
111472.317,eCurrencies,GBPUSD,1.5894,1000000,1.58965,340000
111472.317,eCurrencies,EURGBP,0.9257,1000000,0.926,1000000
111472.317,eCurrencies,USDCAD,1.0941,1000000,1.0945,500000
111487.9425,eCurrencies,AUDUSD,0.8697,1020000,0.87,1000000
111487.9425,eCurrencies,EURCHF,1.5126,1000000,1.5129,1000000
111487.9425,eCurrencies,EURJPY,131.09,1000000,131.14,100000
111487.9425,eCurrencies,NZDUSD,0.7169,1000000,0.7173,1000000
111487.9425,eCurrencies,USDCHF,1.0318,328690,1.03205,1000000
111487.9425,eCurrencies,USDJPY,89.44,840000,89.47,1500000
111487.9425,FxMart,EURUSD,1.4685,100000,1.46885,50000
111487.9425,FxMart,GBPUSD,1.5895,1300000,1.5903,1000000
111487.9425,FxMart,EURGBP,0.9254,1000000,0.9259,1300000
111487.9425,FxMart,USDCAD,1.09375,1000000,1.0949,1000000
111487.9425,FxMart,AUDUSD,0.8697,1000000,0.8702,1000000
111487.9425,FxMart,EURCHF,1.5118,1000000,1.51285,200000
111487.9425,FxMart,EURJPY,131.09,100000,131.18,1000000
111487.9425,FxMart,NZDUSD,0.71675,500000,0.7177,1000000
111487.9425,FxMart,USDCHF,1.0315,1000000,1.03215,500000
111487.9425,FxMart,USDJPY,89.44,500000,89.48,1000000
111566.07,AutoFx,EURUSD,1.4684,3000000,1.4688,1000000
111566.07,AutoFx,GBPUSD,1.5895,4000000,1.5897,3000000
111566.07,AutoFx,EURGBP,0.9258,1000000,0.9259,1000000
111566.07,AutoFx,USDCAD,1.0943,2000000,1.0945,5000000
111566.07,AutoFx,AUDUSD,0.8698,1000000,0.8699,9000000
111566.07,AutoFx,EURCHF,1.5115,1000000,1.5222,9000000
111566.07,AutoFx,EURJPY,0,0,0,0
111566.07,AutoFx,NZDUSD,0.7169,1000000,0.717,4000000
111566.07,AutoFx,USDCHF,1.0313,3000000,1.0323,2000000
111566.07,AutoFx,USDJPY,89.44,2000000,89.47,2000000
111581.6955,EasyFx,EURUSD,1.4686,1000000,1.4687,6000000
111581.6955,EasyFx,GBPUSD,1.5893,2000000,1.5897,1000000
111581.6955,EasyFx,EURGBP,0.9257,1000000,0.926,3000000
111581.6955,EasyFx,USDCAD,1.0942,2000000,1.0945,2000000
111581.6955,EasyFx,AUDUSD,0.8697,7000000,0.87,1000000
111581.6955,EasyFx,EURCHF,1.5127,3000000,1.5128,3000000
111581.6955,EasyFx,EURJPY,131.1,1000000,131.13,3000000
111581.6955,EasyFx,NZDUSD,0.7165,1000000,0.7177,1000000
111581.6955,EasyFx,USDCHF,1.0319,8000000,1.032,1000000
111581.6955,EasyFx,USDJPY,89.45,15000000,89.46,1000000
111581.6955,FxPrime,EURUSD,1.4686,1630613,1.46875,5000000
111581.6955,FxPrime,GBPUSD,1.58945,4100000,1.5897,1000000
111581.6955,FxPrime,EURGBP,0.9258,1000000,0.92595,1000000
111581.6955,FxPrime,USDCAD,1.09425,2000000,1.0944,3500000
111581.6955,FxPrime,AUDUSD,0.8698,300000,0.86995,9000000
111581.6955,FxPrime,EURCHF,1.51265,3000000,1.5128,300000
111581.6955,FxPrime,EURJPY,131.1,150000,131.13,1000000
111581.6955,FxPrime,NZDUSD,0.7169,1200000,0.7173,1000000
111581.6955,FxPrime,USDCHF,1.03185,9000000,1.03195,376149
111581.6955,FxPrime,USDJPY,89.45,1100000,89.46,400000
111597.321,eCurrencies,EURUSD,1.46855,1900000,1.4688,500000
111597.321,eCurrencies,GBPUSD,1.5894,1000000,1.58975,860000
111597.321,eCurrencies,EURGBP,0.9257,1000000,0.926,1000000
111597.321,eCurrencies,USDCAD,1.0941,1000000,1.0945,500000
111597.321,eCurrencies,AUDUSD,0.8697,1020000,0.87,1000000
111597.321,eCurrencies,EURCHF,1.5126,1000000,1.5129,1000000
111597.321,eCurrencies,EURJPY,131.09,1000000,131.14,100000
111597.321,eCurrencies,NZDUSD,0.7169,1000000,0.7173,1000000
111597.321,eCurrencies,USDCHF,1.0318,328690,1.03205,1000000
111597.321,eCurrencies,USDJPY,89.44,1000000,89.47,1500000
111597.321,FxMart,EURUSD,1.4685,100000,1.46885,50000
111597.321,FxMart,GBPUSD,1.5895,1300000,1.5903,1000000
111597.321,FxMart,EURGBP,0.9254,1000000,0.9259,1300000
111597.321,FxMart,USDCAD,1.09375,1000000,1.0949,1000000
111597.321,FxMart,AUDUSD,0.8697,1000000,0.8702,1000000
111597.321,FxMart,EURCHF,1.5118,1000000,1.51285,200000
111597.321,FxMart,EURJPY,131.09,100000,131.18,1000000
111597.321,FxMart,NZDUSD,0.71675,500000,0.7177,1000000
111597.321,FxMart,USDCHF,1.0315,1000000,1.03215,500000
111597.321,FxMart,USDJPY,89.44,500000,89.48,1000000
111675.4485,AutoFx,EURUSD,1.4685,5000000,1.4688,2000000
111675.4485,AutoFx,GBPUSD,1.5895,4000000,1.5897,3000000
111691.074,AutoFx,EURGBP,0.9258,1000000,0.9259,1000000
111691.074,AutoFx,USDCAD,1.0943,2000000,1.0945,6000000
111691.074,AutoFx,AUDUSD,0.8698,1000000,0.8699,9000000
111691.074,AutoFx,EURCHF,1.5115,1000000,1.5222,9000000
111691.074,AutoFx,EURJPY,0,0,0,0
111691.074,AutoFx,NZDUSD,0.7169,1000000,0.717,4000000
111691.074,AutoFx,USDCHF,1.0313,3000000,1.0323,2000000
111691.074,AutoFx,USDJPY,89.44,2000000,89.47,2000000
111691.074,EasyFx,EURUSD,1.4686,1000000,1.4687,6000000
111691.074,EasyFx,GBPUSD,1.5893,2000000,1.5897,1000000
111691.074,EasyFx,EURGBP,0.9257,1000000,0.926,3000000
111691.074,EasyFx,USDCAD,1.0942,2000000,1.0945,2000000
111691.074,EasyFx,AUDUSD,0.8697,7000000,0.87,1000000
111691.074,EasyFx,EURCHF,1.5127,3000000,1.5128,3000000
111691.074,EasyFx,EURJPY,131.1,1000000,131.13,3000000
111691.074,EasyFx,NZDUSD,0.7165,1000000,0.7177,1000000
111691.074,EasyFx,USDCHF,1.0319,8000000,1.032,1000000
111691.074,EasyFx,USDJPY,89.45,15000000,89.46,1000000
111691.074,FxPrime,EURUSD,1.4686,1630613,1.4687,600000
111691.074,FxPrime,GBPUSD,1.58945,4100000,1.5897,1000000
111691.074,FxPrime,EURGBP,0.92575,1900000,0.92595,2900000
111691.074,FxPrime,USDCAD,1.09425,2000000,1.0944,3500000
111691.074,FxPrime,AUDUSD,0.8698,300000,0.86995,9000000
111691.074,FxPrime,EURCHF,1.51265,3000000,1.5128,300000
111691.074,FxPrime,EURJPY,131.1,1000000,131.12,1000000
111706.6995,FxPrime,NZDUSD,0.7169,1200000,0.7173,1000000
111706.6995,FxPrime,USDCHF,1.03185,9000000,1.03195,376149
111706.6995,FxPrime,USDJPY,89.45,700000,89.46,400000
111706.6995,eCurrencies,EURUSD,1.46855,1900000,1.4688,500000
111706.6995,eCurrencies,GBPUSD,1.5894,1000000,1.58975,860000
111706.6995,eCurrencies,EURGBP,0.9257,1000000,0.92595,1000000
111706.6995,eCurrencies,USDCAD,1.0941,1000000,1.0945,500000
111706.6995,eCurrencies,AUDUSD,0.8697,1020000,0.87,1000000
111706.6995,eCurrencies,EURCHF,1.5126,1000000,1.5129,1000000
111706.6995,eCurrencies,EURJPY,131.09,1000000,131.13,100000
111706.6995,eCurrencies,NZDUSD,0.7169,1000000,0.7173,1000000
111706.6995,eCurrencies,USDCHF,1.0318,328690,1.03205,1000000
111706.6995,eCurrencies,USDJPY,89.44,1000000,89.47,1500000
111706.6995,FxMart,EURUSD,1.4685,100000,1.46885,50000
111706.6995,FxMart,GBPUSD,1.5895,1300000,1.5903,1000000
111706.6995,FxMart,EURGBP,0.9254,1000000,0.9259,1300000
111706.6995,FxMart,USDCAD,1.09375,1000000,1.0949,1000000
111706.6995,FxMart,AUDUSD,0.8697,1000000,0.8702,1000000
111706.6995,FxMart,EURCHF,1.5118,1000000,1.51285,200000
111706.6995,FxMart,EURJPY,131.09,100000,131.18,1000000
111706.6995,FxMart,NZDUSD,0.71675,500000,0.7177,1000000
111706.6995,FxMart,USDCHF,1.0315,1000000,1.03215,500000
111706.6995,FxMart,USDJPY,89.44,500000,89.48,1000000
111784.827,AutoFx,EURUSD,1.4685,5000000,1.4688,2000000
111784.827,AutoFx,GBPUSD,1.5895,4000000,1.5897,3000000
111784.827,AutoFx,EURGBP,0.9258,1000000,0.9259,1000000
111784.827,AutoFx,USDCAD,1.0943,2000000,1.0945,6000000
111784.827,AutoFx,AUDUSD,0.8698,1000000,0.8699,9000000
111784.827,AutoFx,EURCHF,1.5115,1000000,1.5222,9000000
111800.4525,AutoFx,EURJPY,0,0,0,0
111800.4525,AutoFx,NZDUSD,0.7169,1000000,0.717,4000000
111800.4525,AutoFx,USDCHF,1.0313,3000000,1.0323,2000000
111800.4525,AutoFx,USDJPY,89.44,2000000,89.47,2000000
111800.4525,EasyFx,EURUSD,1.4686,1000000,1.4687,6000000
111800.4525,EasyFx,GBPUSD,1.5893,2000000,1.5897,1000000
111800.4525,EasyFx,EURGBP,0.9257,1000000,0.926,3000000
111800.4525,EasyFx,USDCAD,1.0942,2000000,1.0945,2000000
111800.4525,EasyFx,AUDUSD,0.8697,7000000,0.87,1000000
111800.4525,EasyFx,EURCHF,1.5127,3000000,1.5128,3000000
111800.4525,EasyFx,EURJPY,131.1,1000000,131.13,3000000
111800.4525,EasyFx,NZDUSD,0.7165,1000000,0.7177,1000000
111800.4525,EasyFx,USDCHF,1.0319,8000000,1.032,1000000
111800.4525,EasyFx,USDJPY,89.45,15000000,89.46,1000000
111800.4525,FxPrime,EURUSD,1.4686,630613,1.4687,600000
111800.4525,FxPrime,GBPUSD,1.58945,4100000,1.5898,500000
111800.4525,FxPrime,EURGBP,0.92575,1900000,0.92595,2900000
